"X","Y","Z"
544512.21,4318222.29,717.5
544512.45,4318222.25,717.5
544512.91,4318222.12,717.5
544512.74,4318221.69,717.5
544512.54,4318221.04,717.5
544492.82,4318178.36,717.5
544481.16,4318145.04,717.5
544471.22,4318135.37,717.5
544464.15,4318131.98,717.5
544455.71,4318131.56,717.5
544461.13,4318007.67,717.5
544445.49,4318019.47,717.5
544436.69,4318042.74,717.5
544457.38,4318036.88,717.5
544463.86,4318032.61,717.5
544467.35,4318023,717.5
544793.16,4317761.01,717.5
544791.48,4317761.29,717.5
544790.17,4317760.51,717.5
544787.53,4317761.64,717.5
544731.46,4317767.9,717.5
544694.23,4317782.54,717.5
544682.74,4317790.41,717.5
544666.37,4317814.42,717.5
544643.58,4317829.72,717.5
544646.79,4317854.14,717.5
544652.79,4317857.34,717.5
544660.94,4317856.8,717.5
544696.48,4317834.55,717.5
544713.52,4317838.5,717.5
544736.99,4317824.44,717.5
544743.6,4317848.75,717.5
544789.97,4317842.5,717.5
544791.61,4317762.99,717.5
542796.33,4318295.96,717.5
542783.75,4318283.65,717.5
542750.82,4318325.17,717.5
542774.62,4318339.96,717.5
542792.37,4318315.2,717.5
542795.51,4318304.9,717.5
544233.65,4319205.83,720
544246.01,4319183.53,720
544286.2,4319088.72,720
544323.31,4319024.74,720
544341.75,4318896.42,720
544336.71,4318880.25,720
544340.53,4318852.01,720
544340.46,4318808.64,720
544405.06,4318753.65,720
544468.98,4318702.38,720
544488.89,4318685.62,720
544492.02,4318684.03,720
544498.1,4318683.85,720
544565.8,4318685.22,720
544578.41,4318745.86,720
544613.97,4318776.46,720
544657.93,4318751.53,720
544698.14,4318723.6,720
544699.92,4318722.25,720
544702.12,4318720.83,720
544703.67,4318722.51,720
544705.73,4318724.8,720
544764.77,4318763.11,720
544798.53,4318771.31,720
544814.72,4318741.22,720
544824.61,4318712.33,720
544828.93,4318698.16,720
544854.98,4318661.66,720
544870.7,4318642.02,720
544877.24,4318611.86,720
544879.86,4318601.55,720
544883.68,4318551.72,720
544876.5,4318534.43,720
544874.51,4318500.94,720
544870.61,4318497.54,720
544861.02,4318471.38,720
544855.5,4318458.73,720
544856.88,4318455.6,720
544847.91,4318421.39,720
544842.84,4318407.98,720
544830.92,4318404.48,720
544822.08,4318364.64,720
544813.69,4318334.78,720
544793.4,4318326.34,720
544779.78,4318323.69,720
544763.55,4318263.3,720
544777.08,4318239.54,720
544786.83,4318230.96,720
544797.58,4318210.59,720
544826.1,4318143.44,720
544746.2,4318191,720
544743.76,4318189.73,720
544742.97,4318188.78,720
544742.72,4318188.19,720
544742.54,4318187.68,720
544744.76,4318185.84,720
544746.87,4318184.03,720
544832.88,4318127.46,720
544844.01,4318124.5,720
544875.89,4318116.03,720
544885.19,4318109.78,720
544892.35,4318093.74,720
544871.6,4318064.14,720
544861.82,4318056.62,720
544865.08,4318030.35,720
544907.23,4317968.95,720
544912.25,4317954.51,720
545008.19,4317842.96,720
544971.09,4317764.06,720
544951.93,4317752.17,720
544967.4,4317750.65,720
544975.43,4317752.13,720
544984.43,4317734.37,720
545016.28,4317716.44,720
545033.41,4317692.44,720
545052.28,4317702.37,720
545070.95,4317702.48,720
545052.31,4317661.5,720
545052.72,4317652.43,720
545073.37,4317575.54,720
545117.04,4317475.23,720
545188.34,4317339.96,720
545230.27,4317253.63,720
545266.43,4317176.76,720
545294.26,4317121.54,720
545299.08,4317099.86,720
545305.3,4317071.86,720
545313.69,4317034.02,720
545321.73,4316997.79,720
545350.57,4317010.56,720
545372.75,4317020.38,720
545394.28,4317011.93,720
545444.88,4317027.36,720
545466.19,4317025.07,720
545510.11,4316992.06,720
545555.49,4316965.64,720
545603.95,4316849.36,720
545565.1,4316831.96,720
545556.77,4316822.82,720
545567.37,4316804.67,720
545576.93,4316799.54,720
545594.51,4316736.85,720
545603.48,4316730.27,720
545662.94,4316734.94,720
545683.8,4316708.45,720
545705.67,4316695.71,720
545722.34,4316685.33,720
545748.5,4316669.63,720
545766.9,4316620.33,720
545784.62,4316591.45,720
542846.4,4318927.81,720
542839.18,4318947.58,720
542838.2,4318988.02,720
542806.88,4319006.4,720
542789.35,4319011.14,720
542770.91,4319047.56,720
542797.82,4319038.19,720
542818.65,4319073.87,720
542830.35,4319075.22,720
542850.87,4319053.46,720
542857.3,4319017.94,720
542860.54,4319002.32,720
542872.53,4318982.91,720
542886.57,4318964.15,720
542897.61,4318947.95,720
542903.68,4318963.09,720
542930,4318964.36,720
542947.55,4318960.24,720
542975.7,4318948.84,720
542999.4,4318941.69,720
543035.68,4318922.31,720
543005.61,4318898.24,720
542955.93,4318873.39,720
542955.83,4318873.53,720
542955.71,4318873.44,720
542898.88,4318883.6,720
542882.79,4318897.6,720
542849.81,4318906.37,720
542967.48,4318791.63,720
542990.43,4318794.8,720
543039.65,4318814.67,720
543042.14,4318818.45,720
543018.44,4318847.34,720
543014.6,4318865.71,720
542955.97,4318873.27,720
542938.56,4318834.41,720
542935.64,4318829.66,720
542931.21,4319034.32,720
542882.65,4319046.21,720
542935.97,4319112.19,720
542986.95,4319121.94,720
543014.86,4319062,720
542963.01,4319003.72,720
543528.51,4318961.42,720
543604.95,4318936.56,720
543637.67,4318946.01,720
543730.53,4318945.99,720
543705.15,4318994.64,720
543734.7,4319097.25,720
543747.24,4319144.57,720
543445.3,4319177.51,720
543477.96,4319148.07,720
543586.91,4319119.93,720
543545.92,4319063.44,720
543435.43,4319027.7,720
543422.88,4319055.53,720
543424.91,4319027.32,720
543420.96,4319020.84,720
543431.27,4319005.75,720
543468.32,4318879.54,720
543475.02,4318872.2,720
543482.89,4318877.34,720
543514.74,4318891.59,720
542538.73,4318603.28,720
542566.9,4318602.03,720
542627.48,4318513.76,720
542686.51,4318517.47,720
542710.83,4318488.11,720
542796.57,4318528.33,720
542803.38,4318533.7,720
542838.43,4318529.33,720
542863.21,4318527.47,720
542873.22,4318498.78,720
542898.46,4318483.8,720
542930.84,4318472.07,720
542932.18,4318435.67,720
542932.16,4318434.97,720
542904.92,4318396.94,720
542882.11,4318355.02,720
542881.84,4318354.52,720
542916.93,4318305.36,720
542893.45,4318255.77,720
542840.43,4318267.62,720
542844.2,4318204.49,720
542844.21,4318151.7,720
542849.59,4318133.01,720
542847.29,4318102.8,720
542848.86,4318051.26,720
542845.93,4317957.06,720
542777.69,4317992.39,720
542764.54,4317982.65,720
542748.1,4317986.97,720
542754.04,4317955.67,720
542812.3,4317911.19,720
542746.46,4317873.18,720
542762.16,4317828.48,720
542740.92,4317802.51,720
542727.6,4317774.53,720
542722.34,4317740.98,720
542692.58,4317739.55,720
542714.29,4317693.35,720
542775.13,4317647.61,720
542770.23,4317690.43,720
542753.02,4317719.84,720
542780.16,4317740.34,720
542801.79,4317779.79,720
542835.54,4317733.39,720
542853.09,4317712.81,720
542885.7,4317685.28,720
542897.41,4317671.83,720
542902.13,4317663.43,720
542887.36,4317634.31,720
542873.94,4317624.94,720
542868.3,4317616.52,720
542805.04,4317611.19,720
542789.37,4317612.5,720
542708.89,4317656.89,720
542696.84,4317666.95,720
542620.41,4317709.25,720
542597.15,4317719.46,720
542553.88,4317748.86,720
542514.48,4318030.49,720
542509.44,4318098.18,720
542535.63,4318122.75,720
542614.44,4318136.61,720
542661.71,4318081.94,720
542663.04,4318153.7,720
542707.01,4318182.75,720
542761.16,4318255.26,720
542780.53,4318230.84,720
542827.1,4318276.39,720
542824.05,4318309.47,720
542813.91,4318342.73,720
542881.48,4318354.5,720
542811.94,4318346.78,720
542785.86,4318375.85,720
542779.22,4318394.78,720
542735.94,4318391.35,720
542725.81,4318381.49,720
542711.61,4318388.98,720
542644.2,4318435.78,720
542624.69,4318452.63,720
542619.64,4318457.79,720
542538.53,4318486.45,720
542518.48,4318485.46,720
543332.32,4318070.84,720
543370.32,4318157.28,720
543361.06,4318216.75,720
543361.34,4318219.54,720
543362.47,4318225.48,720
543366.32,4318219.78,720
543409.78,4318188.73,720
543409.98,4318188.51,720
543425.39,4318154.95,720
543417.06,4318127.55,720
543432.5,4318024.12,720
543504.72,4318023.37,720
543559.42,4318023.82,720
543574.78,4318000.12,720
543612.23,4317907.04,720
543691.28,4317851.07,720
543735.53,4317924.94,720
543746.92,4317928.56,720
543754.95,4317931.58,720
543789.91,4317925.11,720
543807.44,4317914.26,720
543823.26,4317908.2,720
543848.88,4317879.05,720
543867.78,4317882.4,720
543874.97,4317892.9,720
543877.81,4317903.08,720
543895.44,4317936.23,720
543905.06,4317966.95,720
543905.1,4317985.96,720
543912.46,4317985.45,720
543916.41,4317984.61,720
543948.55,4317987.32,720
543978.2,4317979,720
544029.46,4317962.93,720
544029.72,4317962.79,720
544030.1,4317962.11,720
544067.94,4317921.7,720
544111.62,4317904.94,720
544118.45,4317903.56,720
544122.01,4317847.99,720
544131.05,4317823.82,720
544147.84,4317808.37,720
544180.74,4317804.54,720
544193.39,4317803.07,720
544224.98,4317797.9,720
544234.96,4317787.13,720
544272.3,4317761.59,720
544332.95,4317782.27,720
544323.57,4317744.08,720
544355.2,4317726.88,720
544371.05,4317716.64,720
544400.61,4317604.08,720
544399.99,4317572.26,720
544395.47,4317517.64,720
544410.33,4317463.26,720
544409.09,4317443.28,720
544404.65,4317440.02,720
544395.49,4317427.63,720
544339.01,4317397.72,720
544288.45,4317346.98,720
544279.43,4317346.58,720
544271.05,4317344.23,720
544208.46,4317335.54,720
544111.51,4317346.45,720
544009.32,4317238.46,720
544112.87,4317119.39,720
544116.17,4317100.31,720
544090.62,4317017.95,720
544083.12,4316991.94,720
543845.18,4316950.41,720
543849.72,4316865.06,720
543861.01,4316827.24,720
543880.04,4316763.36,720
543807.66,4316748.08,720
543677.15,4316810.3,720
543667.03,4316821.95,720
543670.9,4316835.09,720
543648.04,4316960.62,720
543648.32,4316962.55,720
543647.75,4316963.9,720
543647.03,4316964.17,720
543646.29,4316963.84,720
543566.96,4316985.1,720
543516.6,4316933.26,720
543509.35,4316927.06,720
543497.47,4316927.47,720
543432.86,4316935.43,720
543390.73,4316900.24,720
543347.95,4316892.23,720
543328.64,4316939.73,720
543341.89,4316994.7,720
543350.53,4317038.91,720
543391.14,4317082.14,720
543421.39,4317106.92,720
543396.77,4317168.77,720
543380.8,4317208.91,720
543318.62,4317245.72,720
543313.49,4317288.67,720
543324.45,4317454.68,720
543215.33,4317439.73,720
543188.12,4317440.19,720
543168.3,4317463.37,720
543159.82,4317595.5,720
543143.92,4317603.86,720
543138.72,4317625.84,720
543172.25,4317615.23,720
543258.37,4317638.1,720
543273.88,4317653.17,720
543294.96,4317681.96,720
543297.34,4317694.12,720
543305.33,4317710.26,720
543324.61,4317777.55,720
543331.18,4317863.09,720
543306.52,4317873.04,720
543335.9,4317878.62,720
543343.44,4317882.39,720
543386.47,4317880.43,720
543438.14,4317940.37,720
543415.01,4317996.63,720
543416.47,4318007.19,720
543333.37,4318065.01,720
543318.02,4318043.97,720
543330.34,4318066.32,720
543331.75,4318068.72,720
543602.34,4318056.32,720
543570.64,4318041.45,720
543563.03,4318041.43,720
543507.86,4318096.09,720
543487.66,4318110.82,720
543468.39,4318151.44,720
543487.01,4318178.45,720
543524.09,4318168.09,720
543541.87,4318137.71,720
543561.52,4318127.01,720
543573.97,4318106.79,720
543597.59,4318083.82,720
543604.85,4318075.69,720
543546.52,4317803.74,720
543611.76,4317777.48,720
543579.28,4317855.24,720
543541.69,4317855.84,720
543522.97,4317809.67,720
543922.42,4316433.93,720
543968,4316468.3,720
543952.66,4316429.64,720
543950.21,4316419.28,720
543932.98,4316413.25,720
545304.18,4316975.53,720
545311.62,4316933.1,720
545270.18,4316900.99,720
545262.98,4316885.13,720
545254.04,4316891.39,720
545253.31,4316898.25,720
545233.59,4316959.14,720
545223.93,4316965.71,720
545234.14,4316978.5,720
545255.29,4316993.26,720
545289.43,4317022.5,720
544259.3,4316913.14,720
544255.44,4316909.71,720
544209.81,4316831.52,720
544207.93,4316816.14,720
544193.15,4316822.2,720
544192.16,4316871.6,720
544238.07,4316926.65,720
544243.09,4316987.19,720
544254.36,4317010.61,720
544277.79,4316992.78,720
544281.58,4316985.61,720
544262.11,4316922.83,720
544221.13,4317764.99,720
544254.45,4317748.13,720
544222.06,4317728.2,720
544221.26,4317713.09,720
544181.46,4317726.62,720
544191.51,4317736.81,720
544183.08,4317753.06,720
544461.72,4318141.49,720
544462.71,4318142.52,720
544462.32,4318141.38,720
544462.15,4318141.22,720
544462.02,4318141.16,720
544461.88,4318141.15,720
544454.28,4318030.17,720
544453.87,4318030.47,720
544453.65,4318031.07,720
544454.18,4318030.92,720
544454.35,4318030.81,720
544454.44,4318030.57,720
544757.3,4317808.67,720
544764.61,4317835.55,720
544776.33,4317833.98,720
544776.76,4317813.28,720
542600.02,4317910.53,720
542603.11,4317918.81,720
542596.48,4317914.38,720
542597.52,4317910.54,720
544267.31,4319196.08,722.5
544289.63,4319155.77,722.5
544316.02,4319093.55,722.5
544340.37,4319051.56,722.5
544361.94,4318901.51,722.5
544368.03,4318885.32,722.5
544365.01,4318881.63,722.5
544364.91,4318812.59,722.5
544415.28,4318769.72,722.5
544483.13,4318715.29,722.5
544508.55,4318716.53,722.5
544556.62,4318717.5,722.5
544564.38,4318754.79,722.5
544609.17,4318793.33,722.5
544664.55,4318761.94,722.5
544697.21,4318739.24,722.5
544712.39,4318742.71,722.5
544761.11,4318774.33,722.5
544789.58,4318781.25,722.5
544807.8,4318786.22,722.5
544808.06,4318775.58,722.5
544821.29,4318761.13,722.5
544830.58,4318743.87,722.5
544835.25,4318730.23,722.5
544848.6,4318686.42,722.5
544860.3,4318670.04,722.5
544881.31,4318643.79,722.5
544887.77,4318613.99,722.5
544889.89,4318603.77,722.5
544889.44,4318588.13,722.5
544892.67,4318545.97,722.5
544888.68,4318536.36,722.5
544887.27,4318512.64,722.5
544887.09,4318492.93,722.5
544873.44,4318461.63,722.5
544883.6,4318438.6,722.5
544880.47,4318426.66,722.5
544867.49,4318392.31,722.5
544836.94,4318383.33,722.5
544831.47,4318358.67,722.5
544819.25,4318315.22,722.5
544814.19,4318313.12,722.5
544784.44,4318307.31,722.5
544773.02,4318264.83,722.5
544782.54,4318248.12,722.5
544799.67,4318233.04,722.5
544818.57,4318197.23,722.5
544842.07,4318141.9,722.5
544870.7,4318134.29,722.5
544891.78,4318120.13,722.5
544908.01,4318083.79,722.5
544897.13,4318068.28,722.5
544872.85,4318049.6,722.5
544875.16,4318031,722.5
544917.69,4317969.03,722.5
544934.55,4317987.58,722.5
544931.78,4317965.56,722.5
545024.34,4317854.65,722.5
545029.82,4317844.96,722.5
545034.09,4317844.34,722.5
545067.56,4317843.11,722.5
545092.31,4317835.95,722.5
545117.52,4317837.4,722.5
545141.93,4317832.07,722.5
545164.04,4317848.8,722.5
545211.2,4317849.09,722.5
545222.7,4317841.11,722.5
545218.54,4317831.45,722.5
545218.63,4317829.62,722.5
545154.71,4317818.24,722.5
545149.57,4317817.01,722.5
545083.22,4317671.2,722.5
545085.02,4317631.88,722.5
545100.38,4317574.69,722.5
545132.86,4317500.09,722.5
545231.85,4317312.28,722.5
545247.32,4317280.42,722.5
545260.66,4317252.06,722.5
545324.02,4317126.36,722.5
545328.15,4317107.78,722.5
545331.77,4317091.5,722.5
545334.98,4317077.02,722.5
545344.58,4317033.71,722.5
545366.23,4317043.3,722.5
545404.64,4317028.22,722.5
545441.45,4317039.44,722.5
545473.16,4317036.03,722.5
545508.79,4317009.26,722.5
545563.12,4316977.63,722.5
545621.12,4316838.43,722.5
545574.62,4316817.61,722.5
545571.08,4316813.72,722.5
545575.59,4316806,722.5
545579.65,4316803.82,722.5
545598.26,4316737.46,722.5
545602.27,4316734.52,722.5
545665.85,4316739.51,722.5
545680.12,4316721.38,722.5
545712.06,4316702.77,722.5
545736.42,4316687.61,722.5
545753.44,4316677.4,722.5
545774.29,4316621.52,722.5
545783.49,4316606.53,722.5
542957,4319074.86,722.5
542942.63,4319078.38,722.5
542958.41,4319097.91,722.5
542973.5,4319100.8,722.5
542981.76,4319083.06,722.5
542966.42,4319065.81,722.5
543534.6,4318983.78,722.5
543448.43,4319025.29,722.5
543552.81,4319059.05,722.5
543598.32,4319121.78,722.5
543521.88,4319141.52,722.5
543498.96,4319162.17,722.5
543710.81,4319139.07,722.5
543675.26,4319004.89,722.5
543670.7,4318989.06,722.5
543674.62,4318981.56,722.5
543660.29,4318981.56,722.5
543597.32,4318963.38,722.5
543530.92,4317779.23,722.5
543602.67,4317750.36,722.5
543634.12,4317741.65,722.5
543656.52,4317712.67,722.5
543687.84,4317729.09,722.5
543737.59,4317757.47,722.5
543773.84,4317761.47,722.5
543816.46,4317744.28,722.5
543833.29,4317749.51,722.5
543844.63,4317774.43,722.5
543849.68,4317794.88,722.5
543849.37,4317826.08,722.5
543858.74,4317846.22,722.5
543876.65,4317849.39,722.5
543896.87,4317878.92,722.5
543904.84,4317907.52,722.5
543913.82,4317924.4,722.5
543922.06,4317950.71,722.5
543936.98,4317966.23,722.5
543954.56,4317967.71,722.5
543967.34,4317964.12,722.5
543989.43,4317957.2,722.5
544016.76,4317941.95,722.5
544039.71,4317900.98,722.5
544043.59,4317893.64,722.5
544046.23,4317888.99,722.5
544052.09,4317886.16,722.5
544066.91,4317883,722.5
544100.94,4317876.11,722.5
544101.98,4317859.95,722.5
544121.14,4317808.67,722.5
544156.76,4317775.88,722.5
544162.42,4317775.22,722.5
544183.31,4317772.8,722.5
544162.82,4317766.37,722.5
544179.13,4317734.93,722.5
544159.69,4317715.23,722.5
544236.66,4317689.06,722.5
544238.2,4317718.29,722.5
544264.62,4317734.54,722.5
544295.54,4317717.72,722.5
544336.29,4317691.42,722.5
544355.94,4317616.56,722.5
544354.4,4317537.91,722.5
544352.15,4317510.62,722.5
544363.57,4317468.84,722.5
544326.69,4317441.05,722.5
544325.58,4317436.45,722.5
544270.4,4317378.35,722.5
544255.44,4317367.98,722.5
544201.37,4317360.47,722.5
544065.43,4317375.77,722.5
543978.36,4317283.76,722.5
543890.19,4317261.06,722.5
543801.33,4317204.78,722.5
543723.92,4317140.65,722.5
543684.12,4317094.36,722.5
543637.67,4317082.42,722.5
543610.48,4317092.69,722.5
543599.51,4317087.87,722.5
543580.2,4317096.76,722.5
543488,4317112.38,722.5
543434.79,4317189.28,722.5
543425.17,4317213.42,722.5
543424.17,4317215.93,722.5
543333.73,4317269.48,722.5
543332.91,4317276.31,722.5
543347.03,4317490.19,722.5
543261.54,4317478.47,722.5
543341.4,4317517.68,722.5
543339.56,4317610.11,722.5
543326.46,4317633.86,722.5
543323.92,4317651.98,722.5
543328.2,4317673.86,722.5
543371.1,4317760.58,722.5
543378.46,4317786.27,722.5
543381.55,4317826.49,722.5
543402.08,4317825.55,722.5
543511.26,4317952.2,722.5
543509.98,4317955.33,722.5
543515.88,4317955.38,722.5
543520.08,4317948.9,722.5
543515.21,4317948.98,722.5
543454.19,4317798.53,722.5
543373.05,4317455.6,722.5
543486.75,4317310.2,722.5
543577.42,4317233.85,722.5
543495.36,4317236.88,722.5
543436.75,4317231.61,722.5
543392.91,4317283.09,722.5
543545.4,4318102.17,722.5
543542.44,4318104.33,722.5
543545.89,4318102.45,722.5
543546,4318102.27,722.5
543546.61,4318101.67,722.5
543545.9,4318101.67,722.5
545292.21,4316967.3,722.5
545294.5,4316954.2,722.5
545276.88,4316940.54,722.5
545268.51,4316965.39,722.5
545287.66,4316981.79,722.5
543430.88,4316987.79,722.5
543417.5,4316989.43,722.5
543401.03,4316975.68,722.5
543406.44,4317003.34,722.5
543411.9,4317009.14,722.5
543433.67,4317026.98,722.5
543460.04,4317005.09,722.5
542853.03,4318309.33,722.5
542852.6,4318314.05,722.5
542851.37,4318318.07,722.5
542859.58,4318319.5,722.5
542863.83,4318313.55,722.5
542860.99,4318307.55,722.5
542853.43,4318372.67,722.5
542826.26,4318369.66,722.5
542816.13,4318380.96,722.5
542809.07,4318401.08,722.5
542826.73,4318415.52,722.5
542851.35,4318408.93,722.5
542775.12,4318120.67,722.5
542772.39,4318084.86,722.5
542742.2,4318062.49,722.5
542701.9,4318073.11,722.5
542702.93,4318128.68,722.5
542761.64,4318167.47,722.5
542574.6,4317814.02,722.5
542565.39,4317804.71,722.5
542557.66,4317808.11,722.5
542548.81,4317814.12,722.5
542540.75,4317871.74,722.5
542528.96,4318030.32,722.5
542575.18,4318073.69,722.5
542580.1,4318017.7,722.5
542558.45,4317994.65,722.5
542548.88,4317988.25,722.5
542578.26,4317880.18,722.5
542626.27,4317880.09,722.5
542593.35,4317859.35,722.5
542579.22,4317835.96,722.5
544300.96,4319186.33,725
544333.26,4319128.01,725
544345.83,4319098.38,725
544357.43,4319078.37,725
544367.7,4319006.9,725
544410.82,4318892.25,725
544389.42,4318866.09,725
544389.35,4318816.55,725
544425.5,4318785.78,725
544474.2,4318746.72,725
544529.48,4318749.42,725
544547.44,4318749.78,725
544550.34,4318763.72,725
544604.37,4318810.21,725
544671.17,4318772.34,725
544692.53,4318757.5,725
544726.05,4318765.17,725
544757.44,4318785.54,725
544775.79,4318790,725
544817,4318801.26,725
544817.59,4318777.18,725
544845.24,4318746.99,725
544846.98,4318744.84,725
544866.75,4318680.18,725
544869.13,4318674.03,725
544891.92,4318645.55,725
544895.97,4318626.91,725
544902.37,4318595.98,725
544901.01,4318548.65,725
544901.66,4318540.22,725
544900.86,4318538.3,725
544900.58,4318533.55,725
544900.14,4318484.63,725
544891.37,4318464.54,725
544903.19,4318437.76,725
544903.25,4318426.1,725
544885.61,4318391.39,725
544889.57,4318378.26,725
544857.9,4318366.57,725
544842.95,4318362.18,725
544840.85,4318352.7,725
544834.34,4318329.54,725
544835.91,4318306.52,725
544825.67,4318292.63,725
544812.71,4318295.54,725
544789.1,4318290.94,725
544782.49,4318266.36,725
544788,4318256.7,725
544812.51,4318235.12,725
544839.56,4318183.88,725
544851.26,4318156.34,725
544865.51,4318152.55,725
544898.36,4318130.48,725
544923.66,4318073.83,725
544922.67,4318072.41,725
544883.89,4318042.58,725
544885.25,4318031.65,725
544910.25,4317995.22,725
544927.87,4318014.6,725
544958.12,4318024.61,725
544977.87,4318009.13,725
544990.67,4317975.88,725
544991.42,4317975.22,725
544991.3,4317974.25,725
545032.87,4317900.77,725
545066.84,4317895.82,725
545086.95,4317895.08,725
545117.51,4317893.96,725
545115.19,4317926.1,725
545128.42,4317961.29,725
545170.67,4317973.23,725
545175.51,4317974.6,725
545181.61,4317976.32,725
545214.46,4317967.96,725
545232.24,4317990.61,725
545250.25,4317984.31,725
545272.36,4317965.08,725
545264.54,4317947.22,725
545274.29,4317922.21,725
545268.86,4317911.81,725
545268.86,4317910.76,725
545268.41,4317908.56,725
545236.43,4317834.34,725
545237.26,4317817.76,725
545201.09,4317811.32,725
545170.12,4317803.94,725
545114.13,4317680.89,725
545117.32,4317611.33,725
545127.38,4317573.85,725
545148.67,4317524.95,725
545243.22,4317345.57,725
545262.66,4317304.53,725
545266.58,4317304.41,725
545270.3,4317298.2,725
545278.67,4317282.49,725
545352.89,4317135.18,725
545353.78,4317131.17,725
545356.26,4317120.03,725
545361.53,4317096.32,725
545367.44,4317069.64,725
545371.08,4317061.76,725
545415,4317044.51,725
545438.01,4317051.52,725
545480.14,4317047,725
545507.48,4317026.46,725
545570.75,4316989.62,725
545638.3,4316827.51,725
545598.6,4316809.73,725
545610.94,4316753.1,725
545611.3,4316739.57,725
545668.75,4316744.08,725
545676.45,4316734.31,725
545718.46,4316709.83,725
545750.5,4316689.89,725
545758.38,4316685.16,725
545781.68,4316622.72,725
545782.36,4316621.61,725
543547.43,4319003.95,725
543489.37,4319031.92,725
543559.7,4319054.67,725
543609.73,4319123.62,725
543565.79,4319134.97,725
543552.63,4319146.84,725
543674.39,4319133.56,725
543649.62,4319040.09,725
543638.76,4319004.37,725
543589.69,4318990.21,725
543515.33,4317754.72,725
543548.11,4317741.52,725
543621.18,4317721.31,725
543673.21,4317653.98,725
543721.6,4317679.35,725
543752.39,4317672.34,725
543766.51,4317704.67,725
543858.8,4317733.37,725
543867.23,4317751.91,725
543873.73,4317779.59,725
543886.49,4317814.16,725
543890.59,4317825.75,725
543911.95,4317857.09,725
543917.07,4317865.93,725
543923.41,4317874.53,725
543931.15,4317909.36,725
543931.88,4317911.95,725
543932.2,4317912.56,725
543932.49,4317913.5,725
543936.37,4317917.53,725
543961.45,4317944.5,725
544003.7,4317921.08,725
544020.13,4317889.96,725
544032.84,4317867.6,725
544061.05,4317853.97,725
544083.74,4317849.13,725
544105.25,4317801.6,725
544106.56,4317795.26,725
544110.76,4317792.53,725
544136.96,4317765.33,725
544152.9,4317759.73,725
544166.74,4317733.06,725
544137.91,4317703.83,725
544252.07,4317665.02,725
544253.75,4317697.03,725
544301.52,4317666.2,725
544311.27,4317629.04,725
544308.83,4317503.84,725
544308.84,4317503.61,725
544297.02,4317454.62,725
544259.84,4317415.47,725
544222.01,4317389.25,725
544194.28,4317385.4,725
544094.28,4317396.65,725
544067.44,4317423.78,725
544052.06,4317436.73,725
543988.7,4317424.58,725
543787.85,4317383.9,725
543729.12,4317457.38,725
543732.37,4317361.46,725
543638.95,4317253.2,725
543516.23,4317356.54,725
543417.96,4317482.21,725
543404.62,4317531.87,725
543388.41,4317555.41,725
543388.9,4317579.23,725
543405.35,4317609.25,725
543388.23,4317637.41,725
543386.88,4317656.17,725
543390.8,4317679.64,725
543406.57,4317717.66,725
543439.99,4317773.67,725
544334.61,4319176.58,727.5
544375.31,4319103.12,727.5
544382.42,4319088.48,727.5
544453.61,4318899.18,727.5
544413.84,4318850.56,727.5
544413.79,4318820.51,727.5
544435.72,4318801.85,727.5
544465.26,4318778.16,727.5
544523.2,4318780.98,727.5
544553.87,4318787.77,727.5
544599.57,4318827.09,727.5
544677.79,4318782.74,727.5
544687.84,4318775.76,727.5
544739.71,4318787.64,727.5
544753.77,4318796.76,727.5
544761.99,4318798.76,727.5
544817.9,4318814.03,727.5
544822.82,4318816.56,727.5
544826.1,4318816.07,727.5
544826.25,4318814.38,727.5
544827.12,4318778.78,727.5
544849.8,4318754.01,727.5
544867.95,4318731.57,727.5
544878.18,4318698.14,727.5
544893.38,4318658.76,727.5
544902.54,4318647.32,727.5
544904.16,4318639.83,727.5
544914.85,4318588.19,727.5
544913.89,4318554.47,727.5
544920.35,4318541.45,727.5
544918.12,4318529.74,727.5
544913.44,4318505.24,727.5
544913.18,4318476.33,727.5
544909.3,4318467.44,727.5
544914.53,4318455.59,727.5
544914.72,4318418.81,727.5
544902.15,4318394.07,727.5
544911.03,4318364.6,727.5
544885.88,4318355.32,727.5
544855.33,4318343.49,727.5
544858.08,4318303.21,727.5
544832.52,4318268.54,727.5
544800.16,4318275.81,727.5
544793.75,4318274.56,727.5
544791.96,4318267.9,727.5
544793.46,4318265.28,727.5
544825.35,4318237.2,727.5
544860.22,4318171.15,727.5
544860.47,4318170.82,727.5
544864.02,4318168.32,727.5
544904.95,4318140.83,727.5
544907.57,4318134.96,727.5
544943.35,4318101.3,727.5
544963.63,4318068.12,727.5
544976.43,4318053.4,727.5
544983.29,4318046.12,727.5
545016.16,4318015.94,727.5
545019.57,4318012.81,727.5
545050.96,4317984.86,727.5
545048.8,4317967.35,727.5
545067.95,4317982.03,727.5
545130.1,4317995.25,727.5
545134.22,4317996.42,727.5
545166.7,4318005.59,727.5
545195.79,4318013.8,727.5
545201.44,4318013.73,727.5
545204.16,4318011.76,727.5
545206.52,4318010.04,727.5
545255.68,4317992.85,727.5
545289.98,4317963.04,727.5
545295.44,4317955.45,727.5
545297.55,4317949.06,727.5
545278.96,4317913.45,727.5
545278.91,4317904.37,727.5
545275.03,4317885.29,727.5
545254.32,4317837.24,727.5
545255.9,4317805.91,727.5
545247.47,4317804.4,727.5
